title,tags,url,time,Open,High,Low,Close,Adj Close,Volume,profit,profit (%),label
"Lentidão no pré-sal afeta reservas da Petrobras, dizem analistas","['Comprar ou vender?', 'Itaú BBA', 'Petrobras', 'Petróleo', 'Planner']",https://www.moneytimes.com.br/lentidao-no-pre-sal-afeta-reservas-da-petrobras-dizem-analistas/,12:35:00,16.15,16.190001,15.8,15.8,5.815817,37391900,-0.021671826625386865,-2.17,0
Sociedade não está madura para privatização da Petrobras diz Pedro Parente,['Petrobras'],https://www.moneytimes.com.br/sociedade-nao-esta-madura-para-privatizacao-da-petrobras-diz-pedro-parente/,13:34:00,15.26,15.41,14.91,15.02,5.528706,35977000,-0.01572739187418088,-1.57,0
"Compra da Ale pela Ipiranga pode aumentar preço dos combustíveis, diz Cade","['Cade', 'Fusões & Aquisições', 'Gasolina', 'Ipiranga', 'Petrobras', 'Raízen']",https://www.moneytimes.com.br/compra-da-ale-pela-ipiranga-pode-aumentar-preco-dos-combustiveis-diz-cade/,09:18:00,14.99,15.28,14.86,14.89,5.480853,39306700,-0.006671114076050677,-0.67,0
JPMorgan recomenda compra das ações da Petrobras,"['Comprar ou vender?', 'JPMorgan', 'Petrobras']",https://www.moneytimes.com.br/jpmorgan-recomenda-compra-das-acoes-da-petrobras/,11:35:00,15.77,15.91,15.55,15.62,5.749559,36439100,-0.009511731135066604,-0.95,0
Produção de petróleo no Brasil caiu 3% em janeiro,"['Petrobras', 'Petróleo']",https://www.moneytimes.com.br/producao-de-petroleo-no-brasil-caiu-3-em-janeiro/,10:29:00,15.84,16.07,15.75,15.86,5.837901,37276900,0.0012626262626262356,0.13,1
Justiça autoriza Petrobras a vender ações de subsidiárias em Pernambuco,['Petrobras'],https://www.moneytimes.com.br/justica-autoriza-petrobras-a-vender-acoes-de-subsidiarias-em-pernambuco/,02:03:00,15.94,16.1,15.48,15.56,5.727473,41208700,-0.02383939774153068,-2.38,0
BlackRock passa a deter mais de 5% das ações da Petrobras,"['BlackRock', 'Petrobras']",https://www.moneytimes.com.br/blackrock-passa-a-deter-mais-de-5-das-acoes-da-petrobras/,12:12:00,15.35,15.47,15.1,15.18,5.5876,30412200,-0.01107491856677524,-1.11,0
Petrobras e Total fazem parceria em exploração e refino,"['Fusões & Aquisições', 'Petrobras']",https://www.moneytimes.com.br/petrobras-e-total-fazem-parceria-em-exploracao-e-refino/,12:51:00,15.51,15.55,15.32,15.52,5.712751,25661000,0.0006447453255963757,0.06,1
Exclusivo: Petrobras tentou barrar divulgação de pedido da CVM para refazer balanços,"['CVM', 'Petrobras']",https://www.moneytimes.com.br/exclusivo-petrobras-tentou-barrar-divulgacao-de-pedido-da-cvm-para-refazer-balancos/,11:54:00,15.16,15.18,14.55,14.55,5.355704,49300700,-0.04023746701846962,-4.02,0
Petrobras: Mudança pedida pela CVM pode levar a distribuição de dividendos,"['Comprar ou vender?', 'CVM', 'Itaú BBA', 'Petrobras']",https://www.moneytimes.com.br/petrobras-mudanca-pedida-pela-cvm-pode-levar-a-distribuicao-de-dividendos/,15:59:00,15.16,15.18,14.55,14.55,5.355704,49300700,-0.04023746701846962,-4.02,0
"Petrobras despenca e pode iniciar correção de longo prazo, alerta analista","['Petrobras', 'Petróleo', 'TCU']",https://www.moneytimes.com.br/petrobras-despenca-e-pode-iniciar-correcao-de-longo-prazo-alerta-analista/,15:57:00,14.07,14.1,13.59,13.59,5.002338,67172700,-0.03411513859275056,-3.41,0
Acionista.com.br: Ano de voltar a mirar as blue chips,"['Bradesco', 'Comprar ou vender?', 'Elite', 'Engie Brasil', 'Geral Investimentos', 'Itaú Unibanco', 'Petrobras', 'Raia Drogasil', 'Vale']",https://www.moneytimes.com.br/acionista-com-br-ano-de-voltar-a-mirar-as-blue-chips/,13:05:00,13.86,14.2,13.55,14.2,5.226872,55593200,0.02453102453102452,2.45,2
"Produção de petróleo no pré-sal aumenta 41% em fevereiro, diz Petrobras","['Petrobras', 'Petróleo']",https://www.moneytimes.com.br/producao-de-petroleo-no-pre-sal-aumenta-41-em-fevereiro-diz-petrobras/,01:14:00,13.86,14.2,13.55,14.2,5.226872,55593200,0.02453102453102452,2.45,2
BlackRock vende ações da Petrobras e passa a deter menos de 5%,"['BlackRock', 'Petrobras']",https://www.moneytimes.com.br/blackrock-vende-acoes-da-petrobras-e-passa-a-deter-menos-de-5/,00:09:00,13.2,13.72,13.03,13.66,5.028104,62807700,0.03484848484848491,3.48,2
Petrobras: Credit Suisse eleva ações para compra,"['Comprar ou vender?', 'Credit Suisse', 'Petrobras']",https://www.moneytimes.com.br/petrobras-credit-suisse-eleva-acoes-para-compra/,11:43:00,13.2,13.72,13.03,13.66,5.028104,62807700,0.03484848484848491,3.48,2
Os quatro desafios de Parente na Petrobras,['Petrobras'],https://www.moneytimes.com.br/os-quatro-desafios-de-parente-na-petrobras/,03:53:00,13.2,13.72,13.03,13.66,5.028104,62807700,0.03484848484848491,3.48,2
Parente afirma que nova política de conteúdo local deve ser comemorada,['Petrobras'],https://www.moneytimes.com.br/parente-afirma-que-nova-politica-de-conteudo-local-deve-ser-comemorada/,14:50:00,13.2,13.72,13.03,13.66,5.028104,62807700,0.03484848484848491,3.48,2
Petrobras: Société Générale recomenda compra pela primeira vez desde 2014,"['Comprar ou vender?', 'Petrobras', 'Société Générale']",https://www.moneytimes.com.br/petrobras-societe-generale-recomenda-compra-pela-primeira-vez-desde-2014/,14:59:00,13.7,13.77,13.34,13.48,4.961847,30084700,-0.01605839416058386,-1.61,0
Petrobras pode cortar preços da gasolina em até 9%,"['Citi', 'Comprar ou vender?', 'Diesel', 'Gasolina', 'Impostos', 'Petrobras']",https://www.moneytimes.com.br/petrobras-pode-cortar-precos-da-gasolina-em-ate-9/,16:28:00,13.24,13.79,13.02,13.77,5.068594,32021200,0.04003021148036249,4.0,2
Petrobras: Pedro Parente inicia novo mandato de dois anos,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-pedro-parente-inicia-novo-mandato-de-dois-anos/,14:36:00,13.24,13.79,13.02,13.77,5.068594,32021200,0.04003021148036249,4.0,2
Petrobras: plataforma FPSO Pioneiro de Libra inicia viagem de Cingapura ao Brasil,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-plataforma-fpso-pioneiro-de-libra-inicia-viagem-de-cingapura-ao-brasil/,12:41:00,14.04,14.49,13.93,14.45,5.318894,43051400,0.029202279202279215,2.92,2
Chegou a hora de vender as ações da Petrobras?,"['BTG Pactual', 'Comprar ou vender?', 'Petrobras']",https://www.moneytimes.com.br/chegou-a-hora-de-vender-as-acoes-da-petrobras/,14:53:00,14.55,14.64,14.35,14.45,5.318894,32928600,-0.006872852233677073,-0.69,0
Petrobras pede extinção de processo sobre venda de Baúna e Tartaruga Verde,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-pede-extincao-de-processo-sobre-venda-de-bauna-e-tartaruga-verde/,00:39:00,14.55,14.64,14.35,14.45,5.318894,32928600,-0.006872852233677073,-0.69,0
Petrobras adapta programa de desinvestimentos após decisão do TCU,"['Empresas', 'Petrobras', 'TCU']",https://www.moneytimes.com.br/petrobras-adapta-programa-de-desinvestimentos-apos-decisao-do-tcu/,14:29:00,14.36,14.65,14.26,14.49,5.333619,33553000,0.009052924791086405,0.91,2
Cade aprova venda de fatia da Petrobras em bloco da Bacia de Santos para Total,"['Cade', 'Empresas', 'Fusões & Aquisições', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/cade-aprova-venda-de-fatia-da-petrobras-em-bloco-da-bacia-de-santos-para-total/,15:13:00,14.54,14.75,14.53,14.67,5.399874,39427200,0.008940852819807481,0.89,2
"Petrobras conclui venda de participação na NTS por US$ 4,23 bilhões","['Empresas', 'Fusões & Aquisições', 'Itaúsa', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-conclui-venda-de-participacao-na-nts-por-us-423-bilhoes/,01:24:00,15.05,15.16,14.5,14.57,5.363065,49920900,-0.03189368770764122,-3.19,0
Petrobras afirma que não há negociações em andamento com a Exxon Mobil,"['Empresas', 'Exxon Mobil', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-afirma-que-nao-ha-negociacoes-em-andamento-com-a-exxon-mobil/,02:48:00,15.05,15.16,14.5,14.57,5.363065,49920900,-0.03189368770764122,-3.19,0
Vale supera Petrobras e volta a ser a ação mais líquida da B3; veja os gráficos,"['Economatica', 'Petrobras', 'Vale']",https://www.moneytimes.com.br/vale-supera-petrobras-e-volta-a-ser-a-acao-mais-liquida-da-b3-veja-os-graficos/,16:43:00,13.9,14.34,13.8,14.34,5.278405,32268100,0.03165467625899277,3.17,2
Unidade da refinaria da Petrobras em Pasadena é desligada após vazamentos,"['Empresas', 'Petrobras', 'Petroquímico']",https://www.moneytimes.com.br/unidade-da-refinaria-da-petrobras-em-pasadena-e-desligada-apos-vazamentos/,14:35:00,13.9,14.34,13.8,14.34,5.278405,32268100,0.03165467625899277,3.17,2
Acionistas da Petrobras aprovam mudanças no estatuto social da companhia,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/acionistas-da-petrobras-aprovam-mudancas-no-estatuto-social-da-companhia/,01:28:00,13.85,14.1,13.69,13.97,5.142212,31061200,0.008664259927797907,0.87,2
Justiça derruba liminar que impedia venda do Campo de Carcará pela Petrobras,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/justica-derruba-liminar-que-impedia-venda-do-campo-de-carcara-pela-petrobras/,00:57:00,14.04,14.25,13.95,14.16,5.212147,38357600,0.008547008547008619,0.85,2
Consórcio de Libra consegue redução de US$ 13/barril no preço de equilíbrio,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/consorcio-de-libra-consegue-reducao-de-us-13barril-no-preco-de-equilibrio/,00:14:00,14.04,14.25,13.95,14.16,5.212147,38357600,0.008547008547008619,0.85,2
Petrobras terá direito de preferência para exploração e produção no pré-sal,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-tera-direito-de-preferencia-para-exploracao-e-producao-no-pre-sal/,02:03:00,14.0,14.0,13.58,13.6,5.006018,37695400,-0.0285714285714286,-2.86,0
"Petrobras: “alavancas de valor” podem dobrar o preço das ações, diz Credit Suisse","['Comprar ou vender?', 'Credit Suisse', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-alavancas-de-valor-podem-dobrar-o-preco-das-acoes-diz-credit-suisse/,15:40:00,14.0,14.0,13.58,13.6,5.006018,37695400,-0.0285714285714286,-2.86,0
Nova fase da Lava Jato investiga repasses ilegais a funcionários da Petrobras,"['Corrupção', 'Lava Jato', 'Petrobras']",https://www.moneytimes.com.br/nova-fase-da-lava-jato-investiga-repasses-ilegais-a-funcionarios-da-petrobras/,11:15:00,14.0,14.0,13.58,13.6,5.006018,37695400,-0.0285714285714286,-2.86,0
Petrobras estuda abrir capital da BR Distribuidora,"['BR Distribuidora', 'Empresas', 'IPO', 'Petrobras']",https://www.moneytimes.com.br/petrobras-estuda-abrir-capital-da-br-distribuidora/,14:07:00,14.15,14.24,14.04,14.14,5.204787,28008600,-0.0007067137809187128,-0.07,1
"Petrobras venderá Pasadena e participação na PO&G, na África","['Empresas', 'Fusões & Aquisições', 'Petrobras', 'Petroquímico']",https://www.moneytimes.com.br/petrobras-vendera-pasadena-e-participacao-na-pog-na-africa/,12:31:00,14.34,14.75,14.31,14.73,5.421959,46271700,0.02719665271966531,2.72,2
Governo faz leilão para exploração de petróleo em três estados,"['Economia', 'Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/governo-faz-leilao-para-exploracao-de-petroleo-em-tres-estados/,11:53:00,14.88,14.92,14.64,14.82,5.455088,29318000,-0.004032258064516162,-0.4,0
Justiça do Rio proíbe Refinaria de Manguinhos de fazer referência à marca BR,"['BR Distribuidora', 'Empresas', 'Petrobras']",https://www.moneytimes.com.br/justica-do-rio-proibe-refinaria-de-manguinhos-de-fazer-referencia-a-marca-br/,15:22:00,15.5,15.58,15.35,15.45,5.686985,83518200,-0.003225806451612949,-0.32,0
"Petrobras: crescimento será alavancado na eficiência, diz Credit","['Comprar ou vender?', 'Credit Suisse', 'Petrobras']",https://www.moneytimes.com.br/petrobras-crescimento-sera-alavancado-na-eficiencia-diz-credit/,11:38:00,15.5,15.58,15.35,15.45,5.686985,83518200,-0.003225806451612949,-0.32,0
Petrobras aumenta produção de petróleo e gás em 7% no primeiro trimestre de 2017,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-aumenta-producao-de-petroleo-e-gas-em-7-no-primeiro-trimestre-de-2017/,02:58:00,15.5,15.58,15.35,15.45,5.686985,83518200,-0.003225806451612949,-0.32,0
"“Estamos satisfeitos; resultado é muito positivo”, diz presidente da Petrobras","['Empresas', 'Petrobras', 'Petróleo', 'Resultados']",https://www.moneytimes.com.br/estamos-satisfeitos-resultado-e-muito-positivo-diz-presidente-da-petrobras/,00:44:00,15.5,15.58,15.35,15.45,5.686985,83518200,-0.003225806451612949,-0.32,0
Petrobras vai vender campo de gás natural na Bacia do Amazonas,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-vai-vender-campo-de-gas-natural-na-bacia-do-amazonas/,12:09:00,15.77,15.78,15.52,15.7,5.779006,34469300,-0.00443880786303109,-0.44,0
Petrobras anuncia captação de US$ 4 bi no exterior para antecipar pagamentos de 2018,"['Empresas', 'Petrobras', 'Petróleo', 'Renda Fixa']",https://www.moneytimes.com.br/petrobras-anuncia-captacao-de-us-4-bi-no-exterior-para-antecipar-pagamentos-de-2018/,02:23:00,15.77,15.78,15.52,15.7,5.779006,34469300,-0.00443880786303109,-0.44,0
Petrobras inicia produção de mais uma plataforma no pré-sal da Bacia de Santos,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-inicia-producao-de-mais-uma-plataforma-no-pre-sal-da-bacia-de-santos/,13:25:00,12.45,14.0,12.45,13.15,4.840378,142924900,0.05622489959839366,5.62,2
Cade nega ter favorecido empresa do grupo JBS em disputa com a Petrobras,"['Cade', 'Delação da JBS', 'Empresas', 'JBS', 'Petrobras']",https://www.moneytimes.com.br/cade-nega-ter-favorecido-empresa-do-grupo-jbs-em-disputa-com-a-petrobras/,15:25:00,12.45,14.0,12.45,13.15,4.840378,142924900,0.05622489959839366,5.62,2
Ações brasileiras voltam a subir em NY; Petrobras ganha 2% e Telefônica salta 14%,"['Delação da JBS', 'Gerdau', 'Petrobras', 'Telefônica', 'Vale']",https://www.moneytimes.com.br/acoes-brasileiras-voltam-a-subir-em-ny-petrobras-ganha-2-e-telefonica-salta-14/,02:18:00,13.75,13.9,13.46,13.62,5.01338,70983900,-0.00945454545454551,-0.95,0
Itaú BBA troca Petrobras e outras três ações em Top 5,"['Carteira Recomendada', 'Comprar ou vender?', 'Embraer', 'Gerdau', 'Itaú BBA', 'Lojas Americanas', 'Minerva', 'Petrobras', 'Rumo', 'Suzano', 'Telefônica', 'Vale']",https://www.moneytimes.com.br/itau-bba-troca-petrobras-e-outras-tres-acoes-em-top-5/,02:12:00,13.45,13.6,13.38,13.49,4.965528,48520100,0.002973977695167355,0.3,2
Petrobras: emissão no exterior tem menor custo médio desde 2013,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-emissao-no-exterior-tem-menor-custo-medio-desde-2013/,00:02:00,13.45,13.6,13.38,13.49,4.965528,48520100,0.002973977695167355,0.3,2
Petrobras quita dívida de US$ 500 milhões com Citibank,"['Citi', 'Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-quita-divida-de-us-500-milhoes-com-citibank/,15:42:00,13.45,13.6,13.38,13.49,4.965528,48520100,0.002973977695167355,0.3,2
Petrobras anuncia venda de 100% da participação no Campo de Juruá,"['Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-anuncia-venda-de-100-da-participacao-no-campo-de-jurua/,00:55:00,13.45,13.6,13.38,13.49,4.965528,48520100,0.002973977695167355,0.3,2
Nova Fase da Lava Jato investiga fraudes financeiras na Petrobras,"['Corrupção', 'Empresas', 'Petrobras', 'Polícia Federal']",https://www.moneytimes.com.br/nova-fase-da-lava-jato-investiga-fraudes-financeiras-na-petrobras/,11:12:00,13.47,13.79,13.4,13.68,5.035465,63326900,0.01559020044543423,1.56,2
"“Comprar a queda” é o lema para ação da Petrobras, diz Citi","['Citi', 'Comprar ou vender?', 'Petrobras']",https://www.moneytimes.com.br/comprar-a-queda-e-o-lema-para-acao-da-petrobras-diz-citi/,12:43:00,13.47,13.79,13.4,13.68,5.035465,63326900,0.01559020044543423,1.56,2
Credit Suisse mantém alvo de 74 mil pontos para o Ibovespa e indica 10 ações,"['Banrisul', 'BR Malls', 'BR Properties', 'BRF', 'Comprar ou vender?', 'Credit Suisse', 'CSN', 'Eletropaulo', 'Equatorial', 'Gafisa', 'Gerdau', 'Gol', 'Ibovespa', 'Iochpe Maxion', 'Lojas Renner', 'Natura', 'Oi', 'Petrobras', 'Porto Seguro', 'Qualicorp', 'Randon', 'SLC Agrícola', 'Suzano', 'Wiz']",https://www.moneytimes.com.br/credit-suisse-mantem-alvo-de-74-mil-pontos-para-o-ibovespa-e-indica-10-acoes/,03:56:00,13.47,13.79,13.4,13.68,5.035465,63326900,0.01559020044543423,1.56,2
Petrobras aprova termo e Carioca Engenharia volta a participar de licitações,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-aprova-termo-e-carioca-engenharia-volta-a-participar-de-licitacoes/,12:52:00,13.47,13.79,13.4,13.68,5.035465,63326900,0.01559020044543423,1.56,2
Petrobras lidera cortes em publicidade,"['Empresas', 'Marketing', 'Petrobras']",https://www.moneytimes.com.br/petrobras-lidera-cortes-em-publicidade/,14:47:00,13.68,13.68,13.68,13.68,5.035465,0,0.0,0.0,1
BTG ajusta carteira de junho com a saída de Petrobras e foco defensivo,"['B3', 'BB Seguridade', 'BRF', 'BTG Pactual', 'Carteira Recomendada', 'Comprar ou vender?', 'Cosan', 'Embraer', 'Equatorial', 'Fleury', 'Klabin', 'Multiplan', 'Petrobras', 'Rumo', 'Telefônica']",https://www.moneytimes.com.br/btg-ajusta-carteira-de-junho-com-a-saida-de-petrobras-e-foco-defensivo/,12:40:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
Itaú BBA corta preço justo para ação da Petrobras,"['Comprar ou vender?', 'Itaú BBA', 'Petrobras']",https://www.moneytimes.com.br/itau-bba-corta-preco-justo-para-acao-da-petrobras/,14:14:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
Parente: já recebi manifestações de interesse em Pasadena,"['Empresas', 'Petrobras', 'Petróleo', 'Petroquímico']",https://www.moneytimes.com.br/parente-ja-recebi-manifestacoes-de-interesse-em-pasadena/,01:30:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
"Não é preciso mudar legislação para quebrar monopólio no refino, diz Parente","['Empresas', 'Petrobras', 'Petroquímico']",https://www.moneytimes.com.br/nao-e-preciso-mudar-legislacao-para-quebrar-monopolio-no-refino-diz-parente/,11:09:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
"Produção de petróleo no Brasil cresce 10,9% em abril","['Economia', 'Empresas', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/producao-de-petroleo-no-brasil-cresce-109-em-abril/,16:44:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
"Não é bom para o País a Petrobras ter 100% de monopólio no refino, diz Parente","['Empresas', 'Petrobras', 'Petroquímico']",https://www.moneytimes.com.br/nao-e-bom-para-o-pais-a-petrobras-ter-100-de-monopolio-no-refino-diz-parente/,01:07:00,13.16,13.29,12.82,12.82,4.718909,42873400,-0.025835866261398166,-2.58,0
"Petrobras pede inclusão de débitos tributários de R$ 1,660 bilhão no Refis","['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-pede-inclusao-de-debitos-tributarios-de-r-1660-bilhao-no-refis/,01:16:00,12.79,13.05,12.68,13.05,4.803568,43192600,0.020328381548084563,2.03,2
Petrobras é a primeira estatal a pedir selo de sistema de governança,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-e-a-primeira-estatal-a-pedir-selo-de-sistema-de-governanca/,16:21:00,12.96,13.24,12.92,13.18,4.851419,31419400,0.01697530864197522,1.7,2
Petrobras avalia periodicidade das reuniões sobre preços de combustíveis,"['Empresas', 'Gasolina', 'Petrobras', 'Petróleo']",https://www.moneytimes.com.br/petrobras-avalia-periodicidade-das-reunioes-sobre-precos-de-combustiveis/,15:50:00,12.96,13.24,12.92,13.18,4.851419,31419400,0.01697530864197522,1.7,2
Petrobras aprova nova política de preços para gás de uso doméstico,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-aprova-nova-politica-de-precos-para-gas-de-uso-domestico/,12:59:00,13.28,13.34,12.81,12.87,4.737313,44355600,-0.030873493975903627,-3.09,0
"Com política de preços para GLP, Petrobras completa um ciclo, diz Parente","['Empresas', 'Petrobras']",https://www.moneytimes.com.br/com-politica-de-precos-para-glp-petrobras-completa-um-ciclo-diz-parente/,15:39:00,13.28,13.34,12.81,12.87,4.737313,44355600,-0.030873493975903627,-3.09,0
Petrobras diz que TRF manteve suspensão de liminar sobre venda de 90% da NTS,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-diz-que-trf-manteve-suspensao-de-liminar-sobre-venda-de-90-da-nts/,15:49:00,12.78,12.96,12.71,12.84,4.72627,27749200,0.004694835680751213,0.47,2
Petrobras notifica Âmbar sobre extinção de fornecimento de gás natural,"['Empresas', 'Petrobras']",https://www.moneytimes.com.br/petrobras-notifica-ambar-sobre-extincao-de-fornecimento-de-gas-natural/,13:58:00,12.78,12.96,12.71,12.84,4.72627,27749200,0.004694835680751213,0.47,2
UBS ajusta projeção para petróleo e ações da Petrobras e Qgep,"['Comprar ou vender?', 'Petrobras', 'Petróleo', 'QGEP', 'UBS']",https://www.moneytimes.com.br/ubs-ajusta-projecao-para-petroleo-e-acoes-da-petrobras-e-qgep/,00:35:00,12.95,13.02,12.77,12.94,4.763079,22891000,-0.0007722007722007558,-0.08,1
CNPE formaliza blocos de interesse da Petrobras em rodadas sob regime de partilha,"['ANP', 'Empresas', 'Petrobras']",https://www.moneytimes.com.br/cnpe-formaliza-blocos-de-interesse-da-petrobras-em-rodadas-sob-regime-de-partilha/,12:04:00,12.95,13.02,12.77,12.94,4.763079,22891000,-0.0007722007722007558,-0.08,1
